名稱,縣市,鄉鎮市區,WGS_X,WGS_Y
合脗頭山,新北市,烏來區,121.3910047,24.7998031
茅草埔山北峰,新北市,瑞芳/貢寮區,121.6088689,25.0403022
東麻竹湖山,高雄市,桃源區,120.5484265,23.1676424
鯉魚山,新北市,瑞芳/貢寮區,121.59258,25.0952052
半天寮,臺中市,和平區,120.9302206,24.451304
腦寮莊山,臺中市,和平區,120.9420212,24.452259
戶亞羅山,屏東縣,霧台鄉,120.7229511,22.7835891
竹里山,新北市,瑞芳/貢寮區,121.5702785,25.2290363
潮州湖山,高雄市,桃源區,120.6723867,23.4270126
隙頂山東南峰,高雄市,桃源區,120.669726,23.4288281
天福山,臺東縣,海端鄉,120.7249839,23.4724697
美腿山,新北市,烏來區,121.3091432,24.7903006
大竹崙山,高雄市,桃源區,120.5022573,23.0278131
竹子尖山,高雄市,桃源區,120.5061365,23.0316609
烏山,高雄市,桃源區,120.5301236,23.0559612
孟璋山,高雄市,桃源區,120.5365754,23.058614
王爺崙山,高雄市,桃源區,120.4808851,23.011577
巴魯莫安山,南投縣,仁愛鄉,121.2441704,24.156411
南拳頭母山,宜蘭縣,大同鄉,121.5599715,24.6884408
花蓮山,花蓮縣,秀林鄉,121.6077051,23.9327991
玉峰山,新北市,烏來區,121.3591535,24.6158988
六分山,新北市,瑞芳/貢寮區,121.5861467,24.9572682
未命名山峰,南投縣,仁愛鄉,121.2523456,24.1760959
竿尾崙山,新北市,瑞芳/貢寮區,121.5349906,25.1995484
未命名山峰,新北市,烏來區,121.478895,24.6261071
倒別牛山,桃園市,復興區,121.0918626,24.7717614
南和山,桃園市,復興區,121.1190235,24.7967127
十四股山,桃園市,復興區,121.1181283,24.7993162
富浪波山,新北市,烏來區,121.2016907,24.7936882
老社寮山,桃園市,復興區,121.1872311,24.7652348
石水山主峰,臺東縣,海端鄉,120.8720067,23.4609503
二載山,苗栗縣,泰安鄉,120.8232983,24.0410274
大竹坑山,新北市,淡水/三芝區,121.2279304,24.8028017
未命名山峰,臺東縣,海端鄉,120.826528,23.4643488
檳榔樹格山,臺東縣,海端鄉,121.1127351,22.801559
乞食崙,苗栗縣,泰安鄉,120.58495,24.1583636
少女峰,屏東縣,霧台鄉,120.2616106,22.6401658
少男峰,屏東縣,霧台鄉,120.2656451,22.6690456
大尖石山,屏東縣,霧台鄉,120.7982076,21.9588428
小尖石山,屏東縣,霧台鄉,120.7934123,21.9723724
門馬羅山,屏東縣,霧台鄉,120.7907373,21.9796047
大湖頂山,新北市,淡水/三芝區,121.376997,24.9947651
三角埔頂山,新北市,瑞芳/貢寮區,121.4004939,25.0055537
和尚頭山,新北市,瑞芳/貢寮區,121.6768245,25.0467526
畚箕湖山北峰,新北市,瑞芳/貢寮區,121.663286,25.0285422
六寮崙山,新北市,瑞芳/貢寮區,121.4229661,24.9044056
阿泉坑山西北峰,新北市,瑞芳/貢寮區,121.562945,24.9759911
雞冠山,新北市,瑞芳/貢寮區,121.683633,25.0175841
九層坪山,新北市,瑞芳/貢寮區,121.684878,25.0345492
永定坑山,新北市,瑞芳/貢寮區,121.699766,25.0062381
烏來山,新北市,瑞芳/貢寮區,121.5623663,24.8687106
大桶山東峰,新北市,瑞芳/貢寮區,121.5645871,24.8771071
托里羅,屏東縣,霧台鄉,120.8306811,22.5163161
大霸尖山,南投縣,仁愛鄉,121.2579988,24.4577424
巴紗拉雲山,南投縣,仁愛鄉,121.2581239,24.4386948
竹子山北北峰,新北市,瑞芳/貢寮區,121.5691701,25.2187967
未命名山峰,新北市,瑞芳/貢寮區,121.5698903,25.2188968
牛稠湖山,新北市,瑞芳/貢寮區,121.6047991,25.0922193
太子嶺,新北市,瑞芳/貢寮區,121.4420011,24.9472213
初見山,花蓮縣,秀林鄉,121.3397277,23.838122
鹿鳴山,臺東縣,海端鄉,121.2425531,23.3168281
斛南山,臺東縣,海端鄉,121.2346983,23.3163353
未命名山峰,屏東縣,霧台鄉,120.7170656,22.546139
志良久山,宜蘭縣,大同鄉,121.5681522,24.7552775
南二子山,花蓮縣,秀林鄉,121.3260586,23.8632441
下林坪山,桃園市,復興區,120.949684,24.630038
未命名山峰,新北市,烏來區,121.4125796,24.6051369
布秀蘭山,南投縣,仁愛鄉,121.2592056,24.4288907
人待山,南投縣,仁愛鄉,121.3397885,24.251225
人待山北峰,南投縣,仁愛鄉,121.3383181,24.2560101
未命名山峰,臺中市,和平區,121.1705815,24.4575794
未命名山峰,臺中市,和平區,121.1652077,24.4536015
未命名山峰,臺中市,和平區,121.1604774,24.4526822
未命名山峰,臺中市,和平區,121.157164,24.4524935
未命名山峰,臺中市,和平區,121.1489344,24.4472053
西勢湖山,嘉義縣,阿里山鄉,120.7680766,23.7048007
大崙尾山,嘉義縣,阿里山鄉,120.7654272,23.6964809
民眾坪山,嘉義縣,阿里山鄉,120.7625234,23.6778567
貓冬望山,嘉義縣,阿里山鄉,120.7635329,23.6792641
未命名山峰,桃園市,復興區,121.0728388,24.573819
2125峰,屏東縣,霧台鄉,120.9532578,22.7951009
未命名山峰,屏東縣,霧台鄉,120.755752,22.6390961
平湖尖,新北市,瑞芳/貢寮區,121.7745358,25.0316462
牛欄坑山,新北市,烏來區,121.2731328,24.6878622
小觀音山西西峰,新北市,瑞芳/貢寮區,121.5324094,25.190689
光天高山,桃園市,復興區,121.0211936,24.5717757
二延平山,高雄市,桃源區,120.6529437,23.4255565
羅試山,臺東縣,海端鄉,121.054814,22.8568331
莫很山,南投縣,仁愛鄉,121.6197011,24.4094666
大和山,南投縣,仁愛鄉,121.590806,24.4239261
湯守岩,新北市,瑞芳/貢寮區,121.512995,25.1340691
雙峰山北峰,苗栗縣,泰安鄉,120.7940345,24.4544959
鶯子頂山,新北市,瑞芳/貢寮區,121.7976461,24.901012
蟾蜍山,新北市,瑞芳/貢寮區,121.4309747,24.8519146
東麓山,新北市,瑞芳/貢寮區,121.4199721,24.8521097
小格頭獅頭山,新北市,瑞芳/貢寮區,121.6310512,24.9438006
加大奈山最高峰,屏東縣,霧台鄉,120.9475585,22.703815
勝光山,南投縣,仁愛鄉,121.3501245,24.3751304
飯山,屏東縣,霧台鄉,121.5390441,22.0379422
中央尖山東峰,南投縣,仁愛鄉,121.423602,24.3081738
中央尖山西峰,南投縣,仁愛鄉,121.4045047,24.3087316
牡丹山,花蓮縣,秀林鄉,121.303826,23.9449157
武令山主峰,花蓮縣,秀林鄉,121.1617407,23.999336
東八仙山,臺中市,和平區,121.0272089,24.1607152
猴山岳,新北市,瑞芳/貢寮區,121.6004381,24.9766909
壽山,屏東縣,霧台鄉,120.2655619,22.6420188
冷水大山,新北市,瑞芳/貢寮區,121.5921936,25.1814921
幼坑山,新北市,瑞芳/貢寮區,121.8136662,25.0551218
觀音山,新北市,瑞芳/貢寮區,121.5336766,25.0110007
嶺頭山,嘉義縣,阿里山鄉,120.7992566,23.6493258
亞麻灣山,屏東縣,霧台鄉,120.6740535,22.6355238
奇萊尖,南投縣,仁愛鄉,121.3002599,24.1265696
獨立峰,新北市,淡水/三芝區,121.3699206,24.8753636
金柑樹山西北峰,花蓮縣,秀林鄉,120.8089627,23.6448033
金甘樹山主峰,花蓮縣,秀林鄉,120.8144901,23.635491
未命名山峰,臺中市,和平區,120.9909639,24.0062651
竹崙山,嘉義縣,阿里山鄉,120.77984,23.6806934
志騰山,嘉義縣,阿里山鄉,120.7778579,23.6785323
未命名山峰,臺中市,和平區,120.9918924,24.1451303
未命名山峰,臺中市,和平區,121.0066288,24.144511
烏松坑山,花蓮縣,秀林鄉,120.8148069,23.602075
水社大山南峰,花蓮縣,秀林鄉,120.9712909,23.830821
丹錐山,南投縣,仁愛鄉,121.5885685,24.1512573
托莫灣山,南投縣,仁愛鄉,121.5823881,24.1400266
魯壁山,新北市,烏來區,121.2736832,24.6644974
老鷲尖南峰,新北市,瑞芳/貢寮區,121.627198,25.0945052
學頭坡山,新北市,瑞芳/貢寮區,121.6365802,25.0772591
未命名山峰,桃園市,復興區,121.1769446,24.6376017
未命名山峰,桃園市,復興區,121.1926624,24.6286726
未命名山峰,新北市,烏來區,121.2120362,24.6136657
未命名山峰,新北市,烏來區,121.2086255,24.6155201
大安埤山,宜蘭縣,大同鄉,121.6689151,24.7243351
桃山頂,桃園市,復興區,121.109475,24.6015861
水頭谷山東南峰,花蓮縣,秀林鄉,121.0411952,23.8944886
未命名山峰,南投縣,仁愛鄉,121.4025663,24.1036494
磐石山西峰,南投縣,仁愛鄉,121.3578321,24.1099292
磐石山中峰,南投縣,仁愛鄉,121.3707517,24.1048193
月扇湖山,新北市,瑞芳/貢寮區,121.6587202,24.9593643
未命名山峰,嘉義縣,阿里山鄉,120.7977033,23.5878821
未命名山峰,嘉義縣,阿里山鄉,120.788691,23.5747945
未命名山峰,南投縣,仁愛鄉,121.3937625,24.1047217
未命名山峰,南投縣,仁愛鄉,121.4129717,24.0952427
未命名山峰,南投縣,仁愛鄉,121.4212097,24.0922693
未命名山峰,南投縣,仁愛鄉,121.4281965,24.0946203
未命名山峰,花蓮縣,秀林鄉,120.9781332,23.5724901
未命名山峰,花蓮縣,秀林鄉,120.9839938,23.5737837
未命名山峰,花蓮縣,秀林鄉,120.9900135,23.5710705
未命名山峰,臺東縣,海端鄉,120.9710022,23.4686671
未命名山峰,臺東縣,海端鄉,120.9630212,23.463823
未命名山峰,臺東縣,海端鄉,120.9555861,23.4600599
鎮遠山,新北市,淡水/三芝區,121.3921911,24.9937777
秋壇山,新北市,淡水/三芝區,121.3882849,24.9963887
大山背山,桃園市,復興區,121.1285201,24.6959281
西桃山,桃園市,復興區,121.0981254,24.5949326
三湖山,桃園市,復興區,120.901132,24.5412751
霧台山南峰,屏東縣,霧台鄉,120.7434342,22.7448924
竹篙山南峰,新北市,瑞芳/貢寮區,121.5755683,25.1506733
分水崙山,臺東縣,海端鄉,121.323293,23.1787186
大凍山,高雄市,桃源區,120.522627,23.3113216
泰平山,新北市,烏來區,121.3251049,24.6970567
未命名山峰,桃園市,復興區,121.0853083,24.6315151
糖子恩山,高雄市,桃源區,120.5248471,23.112331
小分林山,桃園市,復興區,121.061323,24.686035
未命名山峰,臺東縣,海端鄉,120.9815661,23.4792647
未命名山峰,花蓮縣,秀林鄉,120.9607163,23.5001749
未命名山峰,花蓮縣,秀林鄉,120.9433055,23.5052171
未命名山峰,臺東縣,海端鄉,121.0074342,23.4624957
未命名山峰,臺東縣,海端鄉,120.9598159,23.4413909
玉山三叉峰,臺東縣,海端鄉,120.9553603,23.4485661
布干山,臺東縣,海端鄉,121.1600366,23.46801
馬西山南峰,臺東縣,海端鄉,121.1758534,23.4771458
喀西帕南山北高坪,臺東縣,海端鄉,121.1817473,23.4736103
喀西帕南山西峰,臺東縣,海端鄉,121.1836496,23.4677736
塔比拉東山,花蓮縣,秀林鄉,121.1349649,23.5146761
馬里亞文路東峰,花蓮縣,秀林鄉,121.0974453,23.5217929
馬利亞文路山,花蓮縣,秀林鄉,121.0920619,23.514896
駒盆南峰,花蓮縣,秀林鄉,121.050067,23.5240032
他尾羅山,臺東縣,海端鄉,121.2957778,23.402698
龍鳳山,嘉義縣,阿里山鄉,120.7815996,23.6550187
水桶寮山,嘉義縣,阿里山鄉,120.7692141,23.6667765
龍鳳峽山,嘉義縣,阿里山鄉,120.7792951,23.6551121
三叉崙山,嘉義縣,阿里山鄉,120.7765267,23.6580726
金面山,新北市,瑞芳/貢寮區,121.575062,25.0912641
未命名山峰,花蓮縣,秀林鄉,121.042656,23.7895025
加年端山,花蓮縣,秀林鄉,121.0888553,23.7657221
拉夫郎山,花蓮縣,秀林鄉,121.0693281,23.7700144
拉夫郎山西北峰,花蓮縣,秀林鄉,121.0542679,23.7808461
壽山,新北市,淡水/三芝區,121.3260856,24.895199
南草山,新北市,瑞芳/貢寮區,121.8774131,25.0758431
萬山,臺東縣,海端鄉,120.8293516,22.9208024
鳥嘴尖,新北市,瑞芳/貢寮區,121.698998,24.9997142
未命名山峰,宜蘭縣,大同鄉,121.6638169,24.5912945
茶留凡山,屏東縣,霧台鄉,120.7925808,22.2871911
鳥嘴尖,新北市,瑞芳/貢寮區,121.7253379,25.0471272
未命名山峰,新北市,烏來區,121.2761704,24.5410492
未命名山峰,新北市,烏來區,121.300848,24.530636
金字面山,高雄市,桃源區,120.5107832,22.9039785
牡丹路山,屏東縣,霧台鄉,120.7617532,22.1820555
友蚋山南峰,新北市,瑞芳/貢寮區,121.6257851,25.1292201
豬槽山,苗栗縣,泰安鄉,120.7412264,24.1267831
冬瓜山,苗栗縣,泰安鄉,120.739614,24.1225658
金平山南峰,新北市,淡水/三芝區,121.3773375,24.8272538
藤枝山,臺東縣,海端鄉,120.7384876,23.0620574
墓碑山,嘉義縣,阿里山鄉,120.7804411,23.976714
向陽山北峰,臺東縣,海端鄉,121.0084789,23.2912957
島俱子山,新北市,烏來區,121.3899721,24.5399752
復興山,新北市,瑞芳/貢寮區,121.8674962,25.1100457
保羅尖,新北市,瑞芳/貢寮區,121.8810247,25.113143
金明山,新北市,瑞芳/貢寮區,121.6214599,25.1195911
火燒坪山,新北市,瑞芳/貢寮區,121.6164039,25.1238991
樟湖山,新北市,瑞芳/貢寮區,121.5797631,24.9719951
貓空尖,新北市,瑞芳/貢寮區,121.6011208,24.9610283
貓空圓山東北峰,新北市,瑞芳/貢寮區,121.6051649,24.9678374
獅球山,新北市,瑞芳/貢寮區,121.5856563,24.9683061
福州山,新北市,瑞芳/貢寮區,121.5547933,25.017098
軍功山,新北市,瑞芳/貢寮區,121.563366,25.00788
中埔山東峰,新北市,瑞芳/貢寮區,121.556468,25.0121576
白姑西峰,臺中市,和平區,121.0937358,24.1906267
西崁山,嘉義縣,阿里山鄉,119.5970744,23.7376609
圍貓尖山,新北市,瑞芳/貢寮區,121.6519982,25.1050146
田良井山西南峰,屏東縣,霧台鄉,120.694846,22.7180101
田良井山前峰,屏東縣,霧台鄉,120.686485,22.7218752
鶯歌石山,新北市,瑞芳/貢寮區,121.9720713,24.994412
大堀澳山,新北市,瑞芳/貢寮區,121.9663679,24.990224
石城山,新北市,瑞芳/貢寮區,121.9607281,24.9879261
大湖山,新北市,瑞芳/貢寮區,121.9438192,24.9879531
桶盤堀尖東峰,新北市,瑞芳/貢寮區,121.9374281,24.9829421
金露山,新北市,瑞芳/貢寮區,121.5484589,25.1674638
未命名山峰,新北市,瑞芳/貢寮區,121.559821,25.1773101
凱達格蘭山,新北市,瑞芳/貢寮區,121.5530515,25.1684825
大棟山,新北市,淡水/三芝區,121.3841072,24.995877
小觀音山北峰,新北市,瑞芳/貢寮區,121.5426806,25.191482
尾寮山,高雄市,桃源區,120.6762601,22.8570617
真笠山,屏東縣,霧台鄉,120.6667951,22.6697711
德文山,屏東縣,霧台鄉,120.6920469,22.763907
刣牛湖山,高雄市,桃源區,120.5230849,23.0484711
卓武山,臺東縣,海端鄉,120.7094919,23.3072609
棚機山,臺東縣,海端鄉,120.7675321,23.3681678
南雙頭山,臺東縣,海端鄉,121.0105795,23.3458858
頂笨子山,臺東縣,海端鄉,120.715852,23.4156831
麒麟山,臺東縣,海端鄉,121.3217187,23.1178371
南大水窟山,臺東縣,海端鄉,121.0519319,23.4508821
雲峰,臺東縣,海端鄉,120.975793,23.3537891
塔芬山,臺東縣,海端鄉,121.026812,23.4060111
馬博拉斯山,花蓮縣,秀林鄉,121.0671084,23.5204009
盆駒山,花蓮縣,秀林鄉,121.0324932,23.548379
人倫山,花蓮縣,秀林鄉,120.8802643,23.7539604
布拉克桑山,臺東縣,海端鄉,121.0787129,23.2331222
馬西山,臺東縣,海端鄉,121.17397,23.483735
萬人山,臺東縣,海端鄉,121.3167371,23.2324121
大港口山,臺東縣,海端鄉,121.5039901,23.4832821
耶巴奧山,南投縣,仁愛鄉,121.2313716,24.4668848
橫屏背山,桃園市,復興區,121.0269991,24.6153659
那結山,新北市,烏來區,121.3100905,24.7560148
學田山(三等),苗栗縣,泰安鄉,120.5866604,24.1261677
石尖山,屏東縣,霧台鄉,120.3940631,22.7880311
他果晏山,臺東縣,海端鄉,120.7246761,23.1800572
友蚋山,新北市,瑞芳/貢寮區,121.6292451,25.1417238
頂山,新北市,瑞芳/貢寮區,121.5938609,25.1488471
五指山,新北市,瑞芳/貢寮區,121.6074581,25.1292331
南港山,新北市,瑞芳/貢寮區,121.586236,25.025599
大舌湖山,新北市,瑞芳/貢寮區,121.7393289,24.9589311
十三股山,新北市,瑞芳/貢寮區,121.6482672,24.9425282
三爪子坑山,新北市,瑞芳/貢寮區,121.8130716,25.0852497
千金湖山,屏東縣,霧台鄉,120.6264228,22.4983608
信義山,臺東縣,海端鄉,121.3210345,23.0231993
加只來山,臺東縣,海端鄉,121.33461,23.0636761
前麒麟山,臺東縣,海端鄉,121.348962,23.0897992
北觀音山,苗栗縣,泰安鄉,120.8942802,24.0474622
校栗林山,臺中市,和平區,120.9154181,24.064874
天上山,新北市,瑞芳/貢寮區,121.456085,24.9462931
南勢角山,新北市,瑞芳/貢寮區,121.4957505,24.9692755
向天山,新北市,瑞芳/貢寮區,121.502681,25.1728831
面天山,新北市,瑞芳/貢寮區,121.5051299,25.1742951
新置山,屏東縣,霧台鄉,120.6443089,22.539775
頭崙山,屏東縣,霧台鄉,120.629503,22.540096
半天岩山,高雄市,桃源區,120.6038739,23.4590021
崁等山,嘉義縣,阿里山鄉,120.5763939,23.6305291
東埔山,臺東縣,海端鄉,120.8961259,23.4998661
下銅山,宜蘭縣,大同鄉,121.68516,24.5016201
拔都諾府山,南投縣,仁愛鄉,121.4414609,24.400605
巴都服山,南投縣,仁愛鄉,121.4387728,24.3917943
馬武佐野郡山,南投縣,仁愛鄉,121.3231789,24.3710932
塔曼山,新北市,烏來區,121.4504085,24.7059902
復興尖山,新北市,烏來區,121.4487948,24.6596936
檜山,新北市,烏來區,121.4666171,24.7514985
模故山,宜蘭縣,大同鄉,121.5277255,24.7366087
未命名山峰,新北市,烏來區,121.4730964,24.6601825
未命名山峰,新北市,烏來區,121.4741589,24.656292
東舞樂山,臺東縣,海端鄉,121.1304061,23.2220811
轆轆山,臺東縣,海端鄉,120.9980804,23.3913576
萬安山,臺東縣,海端鄉,121.2225261,23.0968082
網子山,高雄市,桃源區,120.6723583,22.9462861
真我山,高雄市,桃源區,120.6707249,22.9186731
石南山,臺東縣,海端鄉,120.7459221,22.8693081
霧台山,屏東縣,霧台鄉,120.7398601,22.7490861
兜山,屏東縣,霧台鄉,120.8890949,22.712833
旗鹽山,屏東縣,霧台鄉,120.7318705,22.6718719
方屯山,屏東縣,霧台鄉,120.8035631,22.5506471
衣丁山,屏東縣,霧台鄉,120.7532791,22.5109219
盆賀里山,屏東縣,霧台鄉,120.6575909,22.4796931
力里山,屏東縣,霧台鄉,120.6828358,22.4225927
石可見山,屏東縣,霧台鄉,120.7404877,22.4494586
姑子崙山,屏東縣,霧台鄉,120.789114,22.4182781
外麻里巴山,屏東縣,霧台鄉,120.7474218,22.2881275
女仍山,屏東縣,霧台鄉,120.7848621,22.1953371
千里眼山,南投縣,仁愛鄉,121.6476178,24.2059793
馬蕃帕山,臺東縣,海端鄉,120.936486,23.0711551
桃米坑山,花蓮縣,秀林鄉,120.9081359,23.951153
大雪山北峰,臺中市,和平區,121.1247396,24.3421506
奇峻山,臺中市,和平區,121.1373313,24.3546571
台亞夫山,新北市,烏來區,121.3454716,24.6557501
馬武督山,新北市,烏來區,121.2613714,24.7541631
加那排山,新北市,烏來區,121.2082451,24.7276821
帽盒山,新北市,烏來區,121.2260185,24.7414424
二確山,桃園市,復興區,121.1473411,24.7347162
沙坑山,桃園市,復興區,121.1463654,24.740477
鹿鵠崙,新北市,瑞芳/貢寮區,121.5130733,24.9020501
月眉山,新北市,瑞芳/貢寮區,121.773352,25.1205851
